Date/time,Progress,Temperature,Humidity,Magx,Magy,Magz,Pitch,Roll,Yaw,Latitude,Longitude
2020-04-21 01:34:10.365240,248,34.0154,31.4598,23.40485954284668,-6.671045780181885,6.9825334548950195,18.716519788228528,60.94812071890909,90.3298733206331,"[7.0, 28.0, 49.2]","[32.0, 4.0, 47.0]"
2020-04-21 01:34:23.116915,249,33.8447,31.2701,23.787328720092773,-6.71127462387085,7.2619428634643555,358.3796362302706,188.9982637885369,119.13905799442412,"[6.0, 49.0, 32.1]","[32.0, 33.0, 14.3]"
2020-04-21 01:34:35.894249,250,33.7001,31.2321,24.12421417236328,-6.843936443328857,7.68366003036499,348.34378784643206,317.46740117033346,86.2267396295855,"[6.0, 13.0, 14.4]","[32.0, 59.0, 25.7]"
2020-04-21 01:34:48.665286,251,33.982,31.2891,24.584449768066406,-6.990847110748291,8.265307426452637,20.947507165512107,81.89484241266665,97.40826473489494,"[5.0, 33.0, 53.4]","[33.0, 27.0, 43.5]"
2020-04-21 01:35:01.477306,252,34.2677,31.346,25.177541732788086,-7.264622211456299,8.505963325500488,352.30728941895615,208.81392664630783,117.05609618438035,"[4.0, 54.0, 30.7]","[33.0, 55.0, 57.1]"
2020-04-21 01:35:14.442053,253,34.1527,31.365,25.673629760742188,-7.373929977416992,8.66796875,354.17085701512264,337.4767972212699,82.056840839401,"[4.0, 15.0, 6.4]","[34.0, 24.0, 7.0]"
2020-04-21 01:35:27.205245,254,33.9561,31.2511,25.94403839111328,-7.634269714355469,8.959874153137207,20.67949908021727,104.40577987919467,105.66054710142855,"[3.0, 35.0, 40.8]","[34.0, 52.0, 13.8]"
2020-04-21 01:35:40.009448,255,33.8447,31.308,26.243648529052734,-7.787822723388672,9.427918434143066,346.5550774160216,229.0072306632888,113.82012331035756,"[2.0, 56.0, 14.1]","[35.0, 20.0, 17.9]"
2020-04-21 01:35:52.777057,256,33.982,31.365,26.52803611755371,-7.911623477935791,9.891752243041992,0.6521177538139622,356.76661982309747,82.20697522754706,"[2.0, 19.0, 48.6]","[35.0, 46.0, 10.6]"
2020-04-21 01:36:05.544094,257,33.9338,31.2891,26.792043685913086,-8.232382774353027,10.634878158569336,18.088343875167872,125.97355018361398,113.22608809786321,"[1.0, 40.0, 20.2]","[36.0, 14.0, 11.0]"
2020-04-21 01:36:18.348162,258,34.1564,31.327,27.281002044677734,-8.357966423034668,11.168950080871582,343.1341319202175,249.964464018179,107.90678458358147,"[1.0, 0.0, 51.3]","[36.0, 42.0, 10.1]"
2020-04-21 01:36:31.153102,259,34.0822,31.2321,27.792757034301758,-8.343202590942383,11.52101993560791,7.718095832867838,16.34142224964685,82.38071474946467,"[-0.0, 21.0, 22.0]","[37.0, 10.0, 8.6]"
2020-04-21 01:36:43.924371,260,34.3271,31.346,28.184650421142578,-8.283187866210938,11.857192039489746,12.747741269733092,146.65047257496684,118.86720280507927,"[0.0, 15.0, 5.2]","[37.0, 35.0, 57.8]"
2020-04-21 01:36:56.748564,261,33.8373,31.3839,28.639360427856445,-8.401790618896484,12.31771469116211,342.23927639365553,271.44635835416375,102.45482513523974,"[0.0, 54.0, 34.7]","[38.0, 3.0, 56.2]"
2020-04-21 01:37:09.526892,262,33.7223,31.327,29.072011947631836,-8.667046546936035,13.036308288574219,14.119338877720033,35.35975272937261,87.23228007919477,"[1.0, 34.0, 3.9]","[38.0, 31.0, 55.4]"
2020-04-21 01:37:22.295391,263,33.7594,31.365,29.224422454833984,-8.85065746307373,13.817740440368652,7.250915162507196,165.13234975199606,121.75097697455035,"[2.0, 13.0, 32.7]","[38.0, 59.0, 55.9]"
2020-04-21 01:37:35.075660,264,34.1564,31.308,29.370222091674805,-8.917802810668945,14.567800521850586,344.0284871354227,291.87303627470567,96.0409974668418,"[2.0, 53.0, 0.9]","[39.0, 27.0, 58.1]"
2020-04-21 01:37:47.866436,265,34.0451,31.346,29.486398696899414,-8.848278999328613,15.371102333068848,18.427039295730463,55.65248722519603,92.74276741853434,"[3.0, 29.0, 26.3]","[39.0, 53.0, 52.8]"
2020-04-21 01:38:00.672894,266,34.0896,31.327,29.766475677490234,-8.808510780334473,16.442827224731445,0.5119458369026103,184.99804055771386,123.14538741436513,"[4.0, 8.0, 52.8]","[40.0, 21.0, 59.7]"
2020-04-21 01:38:13.478066,267,34.2083,31.2701,29.97532844543457,-8.804414749145508,17.333263397216797,348.0039449540889,312.39437037186025,90.43751027176333,"[4.0, 48.0, 18.1]","[40.0, 50.0, 9.7]"
2020-04-21 01:38:26.271320,268,34.1416,31.327,30.28341293334961,-8.852569580078125,17.83188247680664,21.487571930732308,77.50413043680481,99.47035348683515,"[5.0, 27.0, 42.0]","[41.0, 18.0, 23.5]"
2020-04-21 01:38:39.076561,269,34.1749,31.1942,30.472007751464844,-9.111860275268555,18.446731567382812,353.59460676145335,204.65207381896562,121.82091811165128,"[6.0, 7.0, 4.3]","[41.0, 46.0, 41.5]"
2020-04-21 01:38:51.888514,270,33.6815,31.365,30.642906188964844,-9.058043479919434,19.335981369018555,353.15693122764674,332.9853877664746,86.28881921895174,"[6.0, 43.0, 23.4]","[42.0, 12.0, 53.0]"
2020-04-21 01:39:04.682509,271,33.9041,31.308,30.87863540649414,-8.971226692199707,19.870454788208008,21.025292774874796,99.19778795781663,106.47515644297928,"[7.0, 22.0, 42.1]","[42.0, 41.0, 20.4]"
2020-04-21 01:39:17.538887,272,33.8522,31.2701,31.02832794189453,-9.253830909729004,20.5915584564209,346.94096858997534,223.90540720236942,117.46436391182868,"[8.0, 1.0, 58.6]","[43.0, 9.0, 53.6]"
2020-04-21 01:39:30.315837,273,34.097,31.2321,31.09496307373047,-9.516336441040039,21.345199584960938,358.0726292589189,352.4258264982281,84.25684477106212,"[8.0, 41.0, 12.7]","[43.0, 38.0, 33.0]"
2020-04-21 01:39:43.080324,274,34.0303,31.365,31.133018493652344,-9.719942092895508,22.060970306396484,17.64547270183695,120.68317252046724,112.84185580610414,"[9.0, 20.0, 24.2]","[44.0, 7.0, 19.1]"
2020-04-21 01:39:55.957800,275,34.1007,31.1942,31.072866439819336,-9.996404647827148,22.7946834564209,342.3815714321817,244.9639869041643,110.93223736700612,"[9.0, 56.0, 32.3]","[44.0, 33.0, 58.9]"
2020-04-21 01:40:08.789190,276,34.008,31.346,31.14739227294922,-10.195624351501465,23.73905372619629,4.281906635496701,12.741796443834241,84.69363536848444,"[10.0, 35.0, 38.2]","[45.0, 2.0, 59.5]"
2020-04-21 01:40:21.583393,277,33.9004,31.1942,31.252748489379883,-10.4907808303833,24.70749855041504,12.102117638437637,141.63425870510443,118.83290159506747,"[11.0, 14.0, 40.8]","[45.0, 32.0, 8.4]"
2020-04-21 01:40:34.386204,278,34.3271,31.2132,31.50598907470703,-10.500412940979004,25.527158737182617,339.78042707547115,266.4287374653323,104.87312874296363,"[11.0, 53.0, 39.9]","[46.0, 1.0, 26.1]"
2020-04-21 01:40:47.202534,279,33.8781,31.2511,31.516576766967773,-10.586170196533203,26.257465362548828,9.935820690330543,32.25939667641501,87.3874073356241,"[12.0, 32.0, 35.4]","[46.0, 30.0, 53.3]"
2020-04-21 01:41:00.021311,280,33.9004,31.365,31.653902053833008,-10.64083480834961,27.13042449951172,6.0942324449624685,161.29898804259645,122.52412706783912,"[13.0, 11.0, 26.9]","[47.0, 0.0, 30.4]"
2020-04-21 01:41:12.833017,281,34.1898,31.2321,31.744754791259766,-10.603425979614258,27.95314598083496,341.8926016045951,288.3446698325038,98.44400828101402,"[13.0, 47.0, 15.3]","[47.0, 28.0, 0.1]"
2020-04-21 01:41:25.637006,282,34.0525,31.4219,31.8040714263916,-10.594907760620117,29.08310890197754,16.688752736867634,51.787392456912535,92.54745132902865,"[14.0, 25.0, 58.6]","[47.0, 57.0, 58.0]"
2020-04-21 01:41:38.443356,283,34.3567,31.327,31.835695266723633,-10.714197158813477,30.079513549804688,0.4279209564548192,181.11894390163184,124.41014720335474,"[15.0, 4.0, 37.2]","[48.0, 28.0, 7.5]"
2020-04-21 01:41:51.227310,284,33.9264,31.2701,31.835161209106445,-10.772335052490234,30.758277893066406,345.06824000258456,309.39289496751695,92.2893999519964,"[15.0, 43.0, 11.0]","[48.0, 58.0, 29.3]"
2020-04-21 01:42:04.064551,285,33.7743,31.2891,31.56351089477539,-10.793139457702637,31.53291130065918,19.806508696735843,73.79824054788516,99.30261770119799,"[16.0, 21.0, 39.6]","[49.0, 29.0, 3.9]"
2020-04-21 01:42:16.836350,286,34.0191,31.308,31.374467849731445,-10.663249969482422,32.07938766479492,354.0586532287586,200.29825169481103,122.904937434824,"[16.0, 57.0, 5.8]","[49.0, 57.0, 29.2]"
2020-04-21 01:42:29.632999,287,34.0599,31.365,31.194578170776367,-10.4380521774292,32.685935974121094,350.33391970169254,329.3985634427139,88.20496731889628,"[17.0, 35.0, 23.8]","[50.0, 28.0, 30.2]"
2020-04-21 01:42:42.444229,288,34.1527,31.2891,31.122928619384766,-10.574675559997559,33.26601791381836,19.686655952275046,95.16663080024261,106.57803275225801,"[18.0, 13.0, 35.9]","[50.0, 59.0, 45.8]"
2020-04-21 01:42:55.276077,289,33.9486,31.2701,31.123245239257812,-10.927557945251465,34.6907958984375,346.66332566908255,219.78601083090803,119.61035470753333,"[18.0, 51.0, 41.8]","[51.0, 31.0, 16.6]"
2020-04-21 01:43:08.047296,290,34.0599,31.2891,31.226045608520508,-10.998225212097168,35.2410888671875,355.5166698052192,348.58378703348797,84.8535369271436,"[19.0, 29.0, 41.2]","[52.0, 3.0, 3.4]"
2020-04-21 01:43:20.881979,291,34.2714,31.1942,31.17876434326172,-11.289944648742676,35.64857864379883,17.692148507077526,115.87943217530557,113.06665782225677,"[20.0, 4.0, 39.3]","[52.0, 32.0, 38.2]"
2020-04-21 01:43:33.667430,292,34.2195,31.308,31.113346099853516,-11.464529037475586,36.163665771484375,341.79278180496993,239.30860393177207,114.25188005836158,"[20.0, 42.0, 25.5]","[53.0, 4.0, 57.3]"
2020-04-21 01:43:46.458884,293,33.7891,31.2891,31.147014617919922,-11.458168029785156,36.944576263427734,1.6616114955705017,7.735516230345955,84.40380995143327,"[21.0, 20.0, 4.3]","[53.0, 37.0, 34.4]"
2020-04-21 01:43:59.257582,294,34.2417,31.365,31.086963653564453,-11.289083480834961,37.677669525146484,12.433193982981079,135.6083652909957,118.13260229946606,"[21.0, 57.0, 35.4]","[54.0, 10.0, 29.9]"
2020-04-21 01:44:12.039799,295,34.3159,31.2701,31.234086990356445,-11.126537322998047,38.292686462402344,339.19493130698663,259.90320888324794,107.11011814898035,"[22.0, 34.0, 58.7]","[54.0, 43.0, 44.7]"
2020-04-21 01:44:24.902876,296,34.0117,31.2511,31.09317970275879,-10.967876434326172,38.88805389404297,6.850263522870241,26.525215519115648,86.69698449356252,"[23.0, 9.0, 21.9]","[55.0, 14.0, 43.7]"
2020-04-21 01:44:37.697641,297,34.0562,31.327,30.84986114501953,-11.027302742004395,39.55464172363281,6.104499926832291,154.53496974526277,120.90826823475417,"[23.0, 46.0, 28.9]","[55.0, 48.0, 37.5]"
2020-04-21 01:44:50.468032,298,34.0191,31.2891,30.661334991455078,-11.20313549041748,40.22820281982422,339.03672534278894,281.4821123960144,99.62845870574262,"[24.0, 23.0, 26.9]","[56.0, 22.0, 52.6]"
2020-04-21 01:45:03.310896,299,34.1527,31.308,30.462533950805664,-11.38015365600586,40.73895263671875,13.055156985217964,46.31376423342894,90.15768425165709,"[25.0, 0.0, 15.6]","[56.0, 57.0, 29.8]"
2020-04-21 01:45:16.118308,300,34.0414,31.2511,30.19399642944336,-11.424665451049805,41.35398483276367,0.4413803778228582,174.00259348368655,122.84984512897869,"[25.0, 36.0, 54.6]","[57.0, 32.0, 29.8]"
2020-04-21 01:45:28.912160,301,33.9486,31.308,30.141681671142578,-11.527684211730957,41.959293365478516,341.8231539486617,303.2091149005542,92.63573835424023,"[26.0, 10.0, 35.6]","[58.0, 5.0, 9.3]"
2020-04-21 01:45:41.759704,302,33.9227,31.1942,30.068876266479492,-11.435517311096191,42.79317855834961,16.34206770252342,67.43050299600645,95.89959206045502,"[26.0, 46.0, 55.0]","[58.0, 40.0, 55.4]"
2020-04-21 01:45:54.603827,303,33.6036,31.327,29.777666091918945,-11.381232261657715,43.80530548095703,353.25572265691494,193.698813635718,123.0649004651857,"[27.0, 23.0, 3.6]","[59.0, 17.0, 6.7]"
2020-04-21 01:46:07.437080,304,33.7928,31.365,29.533315658569336,-11.274328231811523,44.71425247192383,346.2168507171908,323.67407603139407,87.94542696062497,"[27.0, 59.0, 1.0]","[59.0, 53.0, 43.8]"
2020-04-21 01:46:20.266014,305,34.0599,31.2132,29.318815231323242,-11.138751029968262,45.71625518798828,18.032466097567998,87.56161131040527,102.92614916910564,"[28.0, 34.0, 46.8]","[60.0, 30.0, 47.7]"
2020-04-21 01:46:33.107179,306,33.9894,31.308,28.997955322265625,-11.218652725219727,46.44524002075195,347.1365348351594,212.32486244574784,120.24486562104919,"[29.0, 10.0, 20.5]","[61.0, 8.0, 19.3]"
2020-04-21 01:46:45.914579,307,34.0006,31.327,28.86726188659668,-11.198975563049316,46.987064361572266,351.76739626223883,342.82698514343116,84.38208311968347,"[29.0, 42.0, 59.1]","[61.0, 43.0, 22.8]"
2020-04-21 01:46:58.710995,308,33.9115,31.1562,29.13441276550293,-11.365615844726562,47.15383529663086,17.02674123285113,109.07239051638999,109.50009696221619,"[30.0, 18.0, 8.4]","[62.0, 21.0, 49.7]"
2020-04-21 01:47:11.543548,309,34.1267,31.2511,28.752588272094727,-11.444232940673828,47.71281051635742,343.0154283550845,233.058844237427,114.3589705943582,"[30.0, 53.0, 4.3]","[63.0, 0.0, 46.7]"
2020-04-21 01:47:24.470590,310,33.9264,31.346,28.567951202392578,-11.342418670654297,48.524444580078125,359.680417316365,2.3464924928942517,83.37131074516996,"[31.0, 27.0, 46.4]","[63.0, 40.0, 14.7]"
2020-04-21 01:47:37.296519,311,34.0488,31.3839,28.22561264038086,-11.203582763671875,49.232791900634766,14.430886857652762,130.51333103811132,116.15102781746195,"[32.0, 2.0, 14.2]","[64.0, 20.0, 14.5]"
2020-04-21 01:47:50.083337,312,34.0674,31.365,28.09111213684082,-11.162164688110352,49.68501281738281,340.69260396176827,254.610372352,108.33099397255262,"[32.0, 36.0, 27.1]","[65.0, 0.0, 47.0]"
2020-04-21 01:48:02.866710,313,34.212,31.346,28.10497283935547,-11.088740348815918,50.00557327270508,7.024461521235893,21.05626426766622,84.88351462741079,"[33.0, 7.0, 48.4]","[65.0, 38.0, 42.2]"
2020-04-21 01:48:15.717254,314,34.2862,31.2511,27.767101287841797,-11.048935890197754,50.87741470336914,9.910420070580912,150.57975746107013,120.62208330853065,"[33.0, 41.0, 31.2]","[66.0, 20.0, 20.2]"
2020-04-21 01:48:28.536356,315,34.405,31.308,27.432968139648438,-11.021739959716797,51.7938117980957,339.96570449444425,276.21215699848597,102.0576496350035,"[34.0, 14.0, 57.5]","[67.0, 2.0, 33.6]"
2020-04-21 01:48:41.402173,316,34.238,31.2891,27.209964752197266,-10.96796703338623,52.32656478881836,12.705272007247599,41.32752123364453,89.31717483277365,"[34.0, 48.0, 6.9]","[67.0, 45.0, 23.3]"
2020-04-21 01:48:54.239424,317,34.0228,31.2511,27.091123580932617,-10.93858528137207,52.724430084228516,2.7745400212921276,169.8666953751904,124.44642916822585,"[35.0, 20.0, 58.6]","[68.0, 28.0, 50.3]"
2020-04-21 01:49:07.152945,318,34.1972,31.1942,26.79110336303711,-10.993415832519531,53.05778884887695,342.44479678578125,298.2390799396702,96.70112158974518,"[35.0, 53.0, 32.1]","[69.0, 12.0, 55.4]"
2020-04-21 01:49:20.007386,319,34.0154,31.2321,26.573617935180664,-11.06075382232666,53.61028289794922,17.307887187014487,62.53744426706853,97.03481731183533,"[36.0, 25.0, 46.8]","[69.0, 57.0, 39.7]"
2020-04-21 01:49:32.880243,320,34.1972,31.4408,26.397075653076172,-11.05170726776123,54.04287338256836,355.60733800513015,189.8908465696525,125.55017407772156,"[36.0, 55.0, 15.4]","[70.0, 39.0, 32.9]"
2020-04-21 01:49:45.786291,321,34.1341,31.308,26.00214958190918,-10.868473052978516,54.391170501708984,346.1628871001058,319.9010829489736,92.3437682577897,"[37.0, 26.0, 52.0]","[71.0, 25.0, 35.0]"
2020-04-21 01:49:58.617328,322,34.1972,31.2891,25.664945602416992,-11.423601150512695,54.492488861083984,18.939846483520437,84.30628168027467,104.99478807245988,"[37.0, 58.0, 7.9]","[72.0, 12.0, 18.8]"
2020-04-21 01:50:11.486528,323,34.0933,31.2701,25.471811294555664,-11.402742385864258,54.91205978393555,349.0216661923092,209.76863682811387,124.40640425968957,"[38.0, 29.0, 2.3]","[72.0, 59.0, 45.4]"
2020-04-21 01:50:24.337196,324,34.0451,31.3839,24.992843627929688,-11.1986722946167,55.31280517578125,351.7471456051234,339.99645571363493,89.37480796899023,"[38.0, 59.0, 34.5]","[73.0, 47.0, 55.6]"
2020-04-21 01:50:37.171897,325,34.0228,31.327,24.565998077392578,-11.02362060546875,55.611263275146484,16.892495572261822,106.13741041871133,112.71027904193302,"[39.0, 29.0, 43.8]","[74.0, 36.0, 50.2]"
2020-04-21 01:50:49.961467,326,33.5776,31.346,24.2530517578125,-11.091292381286621,56.146385192871094,343.1765781308145,230.39623159328093,119.81067049551147,"[39.0, 57.0, 13.0]","[75.0, 22.0, 39.5]"
2020-04-21 01:51:02.798049,327,34.1935,31.2891,23.921091079711914,-10.995962142944336,56.73830795288086,358.7405311530179,359.9774840712927,87.52570500593852,"[40.0, 26.0, 36.1]","[76.0, 13.0, 2.2]"
2020-04-21 01:51:15.592990,328,33.9857,31.327,23.667076110839844,-10.973745346069336,57.10083770751953,14.61507827654779,127.82316541085343,119.20643098039712,"[40.0, 55.0, 34.0]","[77.0, 4.0, 11.8]"
2020-04-21 01:51:28.465855,329,34.1564,31.2891,23.488525390625,-10.98681640625,57.48399353027344,340.6061132763084,252.80913535465174,113.311048820949,"[41.0, 24.0, 6.0]","[77.0, 56.0, 9.3]"
2020-04-21 01:51:41.265919,330,34.2158,31.2891,23.22804832458496,-10.847657203674316,58.088985443115234,6.636622462708236,19.599472002614416,89.612150212459,"[41.0, 52.0, 11.1]","[78.0, 48.0, 55.4]"
2020-04-21 01:51:54.101070,331,34.2566,31.327,22.99272346496582,-10.831320762634277,58.62384033203125,10.45308201523301,148.92373711566552,125.63433566867447,"[42.0, 19.0, 48.6]","[79.0, 42.0, 30.6]"
2020-04-21 01:52:06.921127,332,33.9301,31.346,22.822057723999023,-10.81432819366455,59.131622314453125,341.0044345407779,274.64949850884625,107.57112176701035,"[42.0, 44.0, 53.3]","[80.0, 32.0, 42.9]"
2020-04-21 01:52:19.779220,333,34.0525,31.4029,22.605215072631836,-10.873476028442383,59.642189025878906,13.560555979079412,39.58302261773157,93.9488627127427,"[43.0, 11.0, 35.3]","[81.0, 27.0, 54.9]"
2020-04-21 01:52:32.580892,334,34.2158,31.346,22.73445701599121,-10.769680976867676,59.921932220458984,4.851200341496325,169.27040620026995,128.82203959583276,"[43.0, 37.0, 46.9]","[82.0, 23.0, 57.9]"
2020-04-21 01:52:45.425317,335,33.9227,31.4788,22.211820602416992,-11.07214069366455,60.1340217590332,344.0838611865713,296.35938455932603,100.51295454288092,"[44.0, 3.0, 27.5]","[83.0, 20.0, 52.6]"
2020-04-21 01:52:58.198960,336,34.5088,31.308,21.645627975463867,-10.867569923400879,60.53614044189453,19.241530816518022,60.16081164347089,98.95302129872005,"[44.0, 28.0, 35.9]","[84.0, 18.0, 39.3]"
2020-04-21 01:53:11.009078,337,33.9857,31.308,21.143095016479492,-10.862296104431152,61.25925064086914,359.0243952023058,188.93957880318814,128.0836688257977,"[44.0, 53.0, 11.4]","[85.0, 17.0, 18.6]"
2020-04-21 01:53:24.002196,338,34.123,31.4029,20.817434310913086,-10.877509117126465,61.91893768310547,348.77029132519067,317.34642485975417,94.0460767951995,"[45.0, 17.0, 12.9]","[86.0, 16.0, 50.6]"
2020-04-21 01:53:36.803397,339,33.7854,31.327,20.58844757080078,-10.926810264587402,62.112674713134766,22.076397416437228,82.23532734279178,106.08534388666831,"[45.0, 38.0, 52.6]","[87.0, 12.0, 34.9]"
2020-04-21 01:53:49.581722,340,34.0043,31.308,20.23418426513672,-10.977724075317383,62.18389892578125,353.26030059120615,208.8880068780458,125.38126349954715,"[46.0, 1.0, 46.1]","[88.0, 13.0, 49.0]"
2020-04-21 01:54:02.357044,341,34.0451,31.346,19.74492835998535,-10.99289321899414,62.565921783447266,355.2064857286863,336.5963909598972,90.07329726446157,"[46.0, 24.0, 2.7]","[89.0, 15.0, 56.2]"
2020-04-21 01:54:15.143444,342,34.4013,31.327,19.439306259155273,-11.052226066589355,63.14768981933594,22.008703411573233,103.86040293434749,113.29204040448884,"[46.0, 45.0, 41.6]","[90.0, 18.0, 56.5]"
2020-04-21 01:54:27.986862,343,34.2083,31.308,19.134302139282227,-11.13517951965332,63.2732048034668,347.727644165368,228.6576069400542,121.67185606320493,"[47.0, 5.0, 6.2]","[91.0, 17.0, 52.9]"
2020-04-21 01:54:40.912625,344,33.8559,31.346,18.849647521972656,-11.135808944702148,63.573020935058594,1.8546983820858234,356.0876676434167,89.54742733988395,"[47.0, 25.0, 29.6]","[92.0, 22.0, 34.6]"
2020-04-21 01:54:53.724281,345,33.8076,31.327,17.975852966308594,-11.01703929901123,63.82941436767578,18.753127894632506,125.56611573924437,120.30924698416572,"[47.0, 45.0, 12.3]","[93.0, 28.0, 8.5]"
2020-04-21 01:55:06.524985,346,34.0265,31.4978,17.786924362182617,-11.086478233337402,64.09403991699219,344.02998123930365,249.69316207415693,115.5308466408248,"[48.0, 4.0, 13.2]","[94.0, 34.0, 34.0]"
2020-04-21 01:55:19.314274,347,33.0731,31.327,17.365524291992188,-11.15008544921875,64.21865844726562,7.93967656105316,15.447140458975205,90.1984058394887,"[48.0, 22.0, 31.5]","[95.0, 41.0, 50.4]"
2020-04-21 01:55:32.107495,348,34.0191,31.327,17.2371768951416,-11.311169624328613,64.29149627685547,13.711499744642108,145.9344228631394,126.10764045739967,"[48.0, 40.0, 6.1]","[96.0, 49.0, 56.9]"
2020-04-21 01:55:44.897083,349,34.0451,31.2701,16.73676300048828,-11.170635223388672,64.4225082397461,342.19155727701923,270.2050739253515,109.50317054734269,"[48.0, 55.0, 40.0]","[97.0, 53.0, 32.6]"
2020-04-21 01:55:57.700434,350,33.8967,31.365,16.548912048339844,-11.199644088745117,64.8070068359375,13.381564895463704,35.37615884375898,93.30657221376221,"[49.0, 11.0, 48.0]","[99.0, 3.0, 12.5]"
2020-04-21 01:56:10.478178,351,34.1007,31.2891,16.285184860229492,-11.129465103149414,64.73184967041016,7.092655837456593,165.5449478193782,127.43725972274771,"[49.0, 27.0, 9.5]","[100.0, 13.0, 39.1]"
2020-04-21 01:56:23.316196,352,34.0043,31.308,15.916155815124512,-11.23054027557373,64.72270965576172,343.4495722542035,292.2791251718088,101.20573380020615,"[49.0, 41.0, 43.6]","[101.0, 24.0, 51.0]"
2020-04-21 01:56:36.122079,353,34.0451,31.2321,15.645397186279297,-11.30870532989502,64.86238861083984,18.687935446552025,56.35915908729306,98.2549418145989,"[49.0, 55.0, 29.4]","[102.0, 36.0, 46.6]"
2020-04-21 01:56:48.907638,354,33.8781,31.308,15.349709510803223,-11.311009407043457,65.0374526977539,1.1172899216717962,185.34135318615537,128.52375157439997,"[50.0, 7.0, 28.2]","[103.0, 43.0, 47.5]"
2020-04-21 01:57:01.757614,355,34.1416,31.2511,14.944931030273438,-11.286736488342285,65.12545776367188,348.3122468866186,312.0236413640903,94.89179081823048,"[50.0, 19.0, 38.9]","[104.0, 57.0, 2.0]"
2020-04-21 01:57:14.547674,356,34.2158,31.308,14.639853477478027,-11.270570755004883,65.19356536865234,22.938357044409084,76.8016249901015,104.3021590792964,"[50.0, 30.0, 58.9]","[106.0, 10.0, 54.5]"
2020-04-21 01:57:27.381794,357,34.097,31.365,14.174426078796387,-11.336642265319824,65.33903503417969,355.36262897575466,204.26538948929453,126.52958222356638,"[50.0, 41.0, 27.5]","[107.0, 25.0, 22.9]"
2020-04-21 01:57:40.166504,358,33.8707,31.308,13.655021667480469,-11.250195503234863,65.66266632080078,353.5595896622392,331.74289439417925,91.0412443528791,"[50.0, 51.0, 4.0]","[108.0, 40.0, 24.7]"
2020-04-21 01:57:53.012653,359,33.9189,31.4029,13.228862762451172,-11.353116989135742,65.72943115234375,22.378143221137343,98.41898929808427,110.81117226396765,"[50.0, 59.0, 47.7]","[109.0, 55.0, 57.5]"
2020-04-21 01:58:05.831841,360,34.1675,31.346,12.721689224243164,-11.474846839904785,65.62083435058594,349.5863657423184,223.6424585797023,122.27870471058222,"[51.0, 7.0, 3.7]","[111.0, 6.0, 6.8]"
2020-04-21 01:58:18.704057,361,33.9857,31.346,12.329390525817871,-11.6447172164917,65.71995544433594,0.3720417381119168,350.8853507554653,89.81879075560856,"[51.0, 14.0, 4.2]","[112.0, 22.0, 31.4]"
2020-04-21 01:58:31.582157,362,33.7223,31.308,12.10583209991455,-11.700711250305176,65.7353744506836,20.82757587387585,120.33696389181763,118.68153094268165,"[51.0, 20.0, 10.4]","[113.0, 39.0, 18.9]"
2020-04-21 01:58:44.355871,363,33.8336,31.4029,11.705756187438965,-11.780386924743652,65.82042694091797,346.71485261618113,244.4303852054462,117.37962858498551,"[51.0, 25.0, 21.6]","[114.0, 56.0, 26.1]"
2020-04-21 01:58:57.169875,364,34.3642,31.4029,11.245790481567383,-11.806163787841797,65.96717834472656,8.702000804507453,9.361762927384834,89.33597151336953,"[51.0, 29.0, 37.7]","[116.0, 13.0, 50.1]"
2020-04-21 01:59:09.926199,365,34.2232,31.346,10.865826606750488,-11.740493774414062,66.13389587402344,18.067938685022458,141.61327636397417,124.07837759461053,"[51.0, 32.0, 44.7]","[117.0, 25.0, 28.9]"
2020-04-21 01:59:22.692186,366,33.9264,31.327,10.368250846862793,-11.786062240600586,65.87810516357422,345.61744014581967,265.08481578386227,110.42950129314734,"[51.0, 35.0, 13.7]","[118.0, 43.0, 16.0]"
2020-04-21 01:59:35.489090,367,34.1119,31.2701,10.026142120361328,-11.983478546142578,65.56415557861328,15.33718124352717,29.127150470222617,91.71140202367324,"[51.0, 36.0, 46.8]","[120.0, 1.0, 10.3]"
2020-04-21 01:59:48.293461,368,34.0451,31.3839,9.618648529052734,-12.097280502319336,65.11019897460938,11.263242342313132,162.0256518683941,127.79628178628026,"[51.0, 37.0, 23.8]","[121.0, 19.0, 8.5]"
2020-04-21 02:00:01.087870,369,34.0377,31.2511,9.2016019821167,-12.324590682983398,64.84513092041016,345.4619765025737,286.9722116206815,103.59201748110101,"[51.0, 37.0, 4.6]","[122.0, 37.0, 7.3]"
2020-04-21 02:00:14.070336,370,34.2269,31.4598,8.98474407196045,-12.5117769241333,64.80548095703125,20.399502305381766,51.196608414463114,96.84893371357343,"[51.0, 35.0, 49.4]","[123.0, 55.0, 3.3]"
2020-04-21 02:00:26.867307,371,34.1082,31.365,8.677923202514648,-12.9346284866333,64.79613494873047,3.750726665726217,182.55040128750477,128.77772532849772,"[51.0, 33.0, 50.2]","[125.0, 6.0, 54.2]"
2020-04-21 02:00:39.637014,372,34.2083,31.4219,8.346508979797363,-12.979652404785156,64.63813018798828,349.2457578687882,309.01187627976236,97.37315073237191,"[51.0, 30.0, 47.4]","[126.0, 24.0, 35.5]"
2020-04-21 02:00:52.433309,373,34.0117,31.4408,7.978906154632568,-12.90821361541748,64.5568618774414,22.882156540370925,73.56862324836766,104.33105077948557,"[51.0, 26.0, 48.9]","[127.0, 42.0, 4.3]"
